股票代码_Stkcd,日收益率_Dret,滞后一期收益,市盈率_PE,市净率_PB,市销率_PS,每股收益(摊薄)(元/股)_EPS,净资产收益率(摊薄)_ROE,每股营业利润(元/股)_OpPrfPS,每股净资产(元/股)_NAPS,每股营业收入_IncomePS
002302,-0.0544,-0.0342,34.98,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0342,0,36.22,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0,0.0144,36.22,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0144,-0.0067,35.71,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0067,0.0998,35.95,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0998,-0.0399,32.68,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0399,0.0144,34.04,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0144,0.023,33.56,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.023,-0.0286,32.81,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0286,0.0352,33.77,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0352,0.0189,32.62,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0189,0.0076,32.02,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0076,0.0048,31.78,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0048,-0.0048,31.63,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0048,0.0174,31.78,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0174,0.0049,31.23,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0049,0.0138,31.08,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0138,0.0089,30.66,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0089,-0.0089,30.39,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0089,0.0628,30.66,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0628,-0.0031,28.85,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0031,0.017,28.94,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.017,0.0064,28.46,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0064,-0.0439,28.27,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0439,-0.1002,29.57,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.1002,-0.0242,32.87,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0242,0.0045,33.68,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0045,-0.0415,33.53,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0415,0.0043,34.98,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0043,-0.0035,34.83,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0035,-0.0026,34.95,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0026,-0.0169,35.04,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0169,-0.0076,35.64,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0076,-0.0116,35.92,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0116,0.0238,36.34,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0238,-0.0034,35.49,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0034,-0.0191,35.61,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0191,0.0239,36.31,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0239,-0.0059,35.46,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0059,0.0034,35.67,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0034,0.0425,35.55,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0425,0.018,20.59,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.018,0.024,20.23,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.024,-0.0082,19.76,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0082,-0.0259,19.92,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0259,-0.0018,20.45,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0018,0.0036,20.49,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0036,-0.0176,20.41,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0176,-0.007,20.78,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.007,0.0115,20.92,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0115,-0.0061,20.69,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0061,0.0124,20.81,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0124,0.0018,20.56,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0018,0.0126,20.52,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0126,-0.0063,20.27,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0063,0.0027,20.39,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0027,-0.0045,20.34,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0045,0.0099,20.43,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0099,0.0036,20.23,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0036,0.0082,20.16,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0082,-0.009,19.99,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.009,-0.0027,20.18,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0027,0,20.23,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0,-0.0107,20.23,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0107,0.0027,20.45,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0027,-0.0027,20.39,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0027,-0.021,20.45,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.021,0.0543,20.89,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0543,-0.0091,19.81,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0091,0,19.99,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0,-0.0135,19.99,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0135,0.0259,20.27,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0259,0.0009,19.76,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0009,-0.0208,19.74,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0208,0.026,20.16,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.026,-0.0182,19.65,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0182,0.0205,20.01,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0205,-0.0436,19.61,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0436,-0.0158,20.5,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0158,0.0215,20.83,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0215,-0.0115,20.39,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0115,0.0125,20.63,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0125,0.0136,20.38,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0136,0.0064,20.1,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0064,-0.0275,19.97,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0275,-0.0183,20.54,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0183,0.0044,20.92,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0044,0.0044,20.83,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0044,0.0053,20.74,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0053,-0.0165,20.63,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,-0.0165,0.0105,20.98,1.96,0.74,0.48,8.5971,0.66,5.64,13.19
002302,0.0105,0.0062,20.76,1.96,0.74,0.24,4.482,0.33,5.39,8.38
002302,0.0062,-0.0242,20.63,1.96,0.74,0.24,4.482,0.33,5.39,8.38
002302,-0.0242,-0.0342,21.14,1.96,0.74,0.24,4.482,0.33,5.39,8.38
002302,-0.0342,0.0135,21.89,1.96,0.74,0.24,4.482,0.33,5.39,8.38
002302,0.0135,-0.005,21.6,1.96,0.74,0.24,4.482,0.33,5.39,8.38
002302,-0.005,0.0294,21.71,1.96,0.74,0.24,4.482,0.33,5.39,8.38
002302,0.0294,0.0087,21.09,1.96,0.74,0.24,4.482,0.33,5.39,8.38
002302,0.0087,0.0097,20.9,1.96,0.74,0.24,4.482,0.33,5.39,8.38
002302,0.0097,-0.0018,20.7,1.96,0.74,0.24,4.482,0.33,5.39,8.38
002302,-0.0018,-0.0009,20.74,1.96,0.74,0.24,4.482,0.33,5.39,8.38
002302,-0.0009,0.0327,20.76,1.96,0.74,0.24,4.482,0.33,5.39,8.38
002302,0.0327,-0.0125,26.29,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0125,-0.015,26.63,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.015,0.0098,27.03,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,0.0098,-0.0158,26.77,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0158,-0.0138,27.2,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0138,-0.0269,27.58,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0269,0.0076,28.35,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,0.0076,0.0138,28.13,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,0.0138,0.0211,27.75,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,0.0211,-0.0396,27.18,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0396,-0.0092,28.3,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0092,0.0231,28.56,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,0.0231,-0.0093,27.92,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0093,0.012,28.18,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,0.012,0.0069,27.85,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,0.0069,-0.0178,27.65,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0178,-0.0191,28.16,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0191,0.0751,28.7,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,0.0751,0.0537,26.7,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,0.0537,0.0182,25.34,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,0.0182,-0.0216,24.89,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0216,-0.0148,25.44,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0148,-0.0092,25.82,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0092,0.012,26.06,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,0.012,-0.0009,25.75,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0009,-0.0155,25.77,2.07,0.75,0.24,4.482,0.33,5.39,8.38
002302,-0.0155,0,26.18,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0,0.0092,26.18,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0092,-0.0091,25.94,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0091,0.0195,26.18,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0195,0.0122,25.67,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0122,0.028,25.36,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.028,0,24.67,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0,-0.0134,24.67,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0134,0.0214,25.01,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0214,-0.0182,24.48,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0182,0.0058,24.93,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0058,-0.0029,24.79,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0029,-0.0334,24.86,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0334,-0.0019,25.72,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0019,-0.0383,25.77,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0383,-0.0184,26.8,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0184,-0.0272,27.3,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0272,0.0026,28.06,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0026,0.0165,27.99,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0165,0.0258,27.54,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0258,0,26.84,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0,0.0126,26.84,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0126,0.0278,26.51,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0278,-0.0235,25.79,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0235,0,26.41,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0,-0.0177,26.41,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0177,0.0036,26.89,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0036,0.0228,26.8,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0228,0.0176,26.2,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0176,0.0385,25.75,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0385,0.0078,24.79,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0078,-0.019,24.6,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.019,-0.0085,25.08,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0085,-0.0493,25.29,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0493,0.0009,26.6,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0009,0.0009,26.58,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0009,-0.015,26.56,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.015,-0.007,26.96,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.007,0.0215,27.15,2.07,0.75,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0215,0.0136,36.75,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0136,0.0037,36.26,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0037,-0.0045,36.13,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0045,-0.017,36.29,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.017,-0.0167,36.92,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0167,0.008,37.55,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.008,0.0171,37.25,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0171,0.0045,36.62,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0045,0.0018,36.46,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0018,-0.0108,36.39,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0108,-0.0045,36.79,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0045,0.0045,36.95,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0045,-0.0106,36.79,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0106,0.091,37.18,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.091,0.0299,34.08,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0299,-0.0454,33.09,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0454,-0.0056,34.91,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0056,-0.0336,35.1,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0336,-0.0108,36.32,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0108,0,36.72,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0,-0.0185,36.72,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0185,0,37.41,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0,-0.0105,37.41,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0105,0.0187,37.81,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0187,-0.0175,37.12,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0175,0.0035,37.78,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0035,-0.0248,37.64,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0248,0.0272,38.6,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0272,0.0053,37.58,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0053,-0.0675,37.38,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0675,0.0358,40.09,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0358,0.0218,38.7,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0218,-0.0263,37.88,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0263,0.0181,38.9,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0181,0.0376,38.21,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0376,-0.0089,36.82,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0089,0.0009,37.15,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0009,0.0018,37.12,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0018,-0.1002,37.05,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.1002,0.0081,41.17,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0081,-0.065,40.84,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.065,-0.0236,43.68,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.0236,-0.099,44.74,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,-0.099,0.0013,49.65,2.82,0.98,-0.03,-0.6586,-0.02,5.18,2.95
002302,0.0013,-0.0451,49.59,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,-0.0451,-0.0296,51.93,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,-0.0296,0.0137,53.51,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,0.0137,0.061,52.79,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,0.061,-0.0053,49.75,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,-0.0053,0.0257,50.02,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,0.0257,-0.0081,48.76,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,-0.0081,-0.0152,49.16,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,-0.0152,-0.0338,49.92,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,-0.0338,-0.0532,51.67,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,-0.0532,0.0337,54.57,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,0.0337,0.0237,52.79,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,0.0237,0.0064,51.57,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,0.0064,0.0251,51.24,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,0.0251,-0.0098,49.98,2.82,0.98,0.24,4.6583,0.4,5.16,14.93
002302,-0.0098,0.0458,50.48,2.82,0.98,0.18,3.4608,0.27,5.11,10.62
002302,0.0458,0.009,-1675.19,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.009,-0.0572,-1660.31,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0572,0.0072,-1761.07,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0072,0.0304,-1748.47,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0304,-0.0914,-1696.95,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0914,0.0168,-1867.56,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0168,0.023,-1836.64,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.023,0.1004,-1795.42,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.1004,0.047,-1631.68,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.047,0.1002,-1558.4,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.1002,0.0057,-1416.41,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0057,0.0276,-1408.4,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0276,-0.0124,-1370.61,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0124,-0.0066,-1387.79,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0066,0.1001,-1396.95,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.1001,-0.072,-1269.85,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.072,-0.0165,-1368.32,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0165,0.0033,-1391.22,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0033,0.0075,-1386.64,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0075,0.0135,-1376.34,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0135,0.0599,-1358.02,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0599,0.0229,-1281.3,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0229,0.0009,-1252.67,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0009,0.0158,-1251.53,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0158,0.0518,-1232.06,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0518,0.0089,-1171.37,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0089,-0.002,-1161.07,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.002,0.017,-1163.36,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.017,-0.0079,-1143.89,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0079,0.0276,-1153.05,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0276,0.0093,-1122.14,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0093,-0.0031,-1111.83,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0031,0.0199,-1115.27,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0199,0.0084,-1093.51,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0084,0.0384,-1084.35,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0384,0.0364,-1044.27,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0364,-0.034,-1007.63,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.034,-0.0151,-1043.13,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0151,-0.0096,-1059.16,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0096,0.0065,-1069.47,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0065,0,-1062.6,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0,-0.0032,-1062.6,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0032,-0.0021,-1066.03,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0021,-0.0117,-1068.32,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0117,-0.0074,-1080.92,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0074,0.0348,-1088.93,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0348,-0.0192,-1052.29,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0192,-0.0106,-1072.9,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0106,0.0085,-1084.35,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0085,-0.0178,-1075.19,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0178,0.0031,-1094.66,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0031,-0.0206,-1091.22,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0206,-0.0031,-1114.12,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0031,0.0905,-1117.56,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0905,0.009,-1024.81,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.009,0.0231,-1015.65,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0231,-0.0192,-992.75,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0192,0,-1012.21,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0,0.0057,48.64,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,0.0057,-0.0497,48.36,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0497,-0.1002,50.89,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.1002,-0.032,56.56,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.032,-0.0103,58.43,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
002302,-0.0103,-0.0394,59.04,2.65,1.14,0.18,3.4608,0.27,5.11,10.62
